Store,Weekly_Sales,Temperature,Fuel_Price,CPI,Unemployment
34,859922.19,56.58,2.787,126.3805667,9.593
34,953495.48,57.39,2.836,126.2898,9.593
34,933924.44,60.74,2.845,126.2085484,9.593
34,913616.32,63.99,2.82,126.1843871,9.593
34,942868.38,68.68,2.756,126.1602258,9.593
34,966187.51,72.17,2.701,126.1360645,9.593
34,954681.56,80.84,2.668,126.1119032,9.593
34,941612.04,73.48,2.635,126.114,9.593
34,895800.07,78.47,2.654,126.1266,9.593
34,919229.36,73.66,2.668,126.1392,9.816
34,911210.81,75.0,2.637,126.1518,9.816
34,930269.79,78.53,2.621,126.1498065,9.816
34,902050.95,79.58,2.612,126.1283548,9.816
34,875976.83,72.26,2.65,126.1069032,9.816
34,987435.35,73.8,2.64,126.0854516,9.816
34,951208.65,76.72,2.698,126.064,9.816
34,985152.94,76.45,2.671,126.0766452,9.816
34,855421.39,72.87,2.621,126.0892903,9.816
34,964356.74,72.59,2.584,126.1019355,9.816
34,932240.96,72.61,2.574,126.1145806,9.816
34,885445.47,70.71,2.594,126.1454667,9.816
34,867539.07,69.78,2.642,126.1900333,9.816
34,865709.11,70.13,2.619,126.2346,10.21
34,931710.67,65.21,2.645,126.2791667,10.21
34,888703.62,59.57,2.732,126.3266774,10.21
34,936293.6,58.11,2.736,126.3815484,10.21
34,926294.02,50.78,2.718,126.4364194,10.21
34,972292.31,52.43,2.699,126.4912903,10.21
34,979730.78,47.2,2.741,126.5461613,10.21
34,955766.33,40.93,2.78,126.6072,10.21
34,1309476.68,41.13,2.752,126.6692667,10.21
34,1001512.21,34.7,2.727,126.7313333,10.21
34,1086661.02,41.93,2.86,126.7934,10.21
34,1227148.13,42.64,2.884,126.8794839,10.21
34,1620748.25,42.74,2.887,126.9835806,10.21
34,902109.69,34.11,2.955,127.0876774,10.21
34,900646.94,24.5,2.98,127.1917742,10.398
34,898610.33,30.75,2.992,127.3009355,10.398
34,891025.39,39.57,3.017,127.4404839,10.398
34,836717.75,34.68,3.022,127.5800323,10.398
34,971932.87,23.82,2.996,127.7195806,10.398
34,1015654.6,28.66,3.033,127.859129,10.398
34,1062629.3,45.12,3.058,127.99525,10.398
34,953331.45,44.57,3.087,128.13,10.398
34,963910.81,46.21,3.305,128.26475,10.398
34,943951.67,45.87,3.461,128.3995,10.398
34,1014218.8,55.58,3.495,128.5121935,10.398
34,922898.38,53.11,3.48,128.6160645,10.398
34,884233.67,55.46,3.521,128.7199355,10.581
34,975479.83,58.59,3.605,128.8238065,10.581
34,941829.0,53.3,3.724,128.9107333,10.581
34,1051518.45,63.83,3.781,128.9553,10.581
34,895973.02,57.73,3.781,128.9998667,10.581
34,965853.58,54.4,3.866,129.0444333,10.581
34,966232.69,63.05,3.872,129.089,10.581
34,945018.83,61.47,3.881,129.0756774,10.581
34,941311.83,65.99,3.771,129.0623548,10.581
34,947229.24,74.64,3.683,129.0490323,10.581
34,943912.77,74.57,3.64,129.0357097,10.581
34,968258.09,76.58,3.618,129.0432,10.581
34,923795.04,77.16,3.57,129.0663,10.581
34,911106.22,81.96,3.504,129.0894,10.641
34,926934.57,80.84,3.469,129.1125,10.641
34,903882.96,78.09,3.563,129.1338387,10.641
34,913236.62,80.75,3.627,129.1507742,10.641
34,851461.9,78.04,3.659,129.1677097,10.641
34,942236.45,76.71,3.662,129.1846452,10.641
34,956251.18,80.23,3.617,129.2015806,10.641
34,960418.54,77.08,3.55,129.2405806,10.641
34,871404.6,77.27,3.523,129.2832581,10.641
34,926455.64,78.24,3.533,129.3259355,10.641
34,930506.14,70.05,3.554,129.3686129,10.641
34,927249.61,64.94,3.532,129.4306,10.641
34,902852.73,66.23,3.473,129.5183333,10.641
34,871847.85,69.44,3.371,129.6060667,10.641
34,954069.45,60.42,3.299,129.6938,10.148
34,911788.79,54.72,3.283,129.7706452,10.148
34,953693.23,58.93,3.361,129.7821613,10.148
34,958063.87,54.56,3.362,129.7936774,10.148
34,992621.93,48.04,3.322,129.8051935,10.148
34,991570.02,41.04,3.286,129.8167097,10.148
34,947552.44,46.0,3.294,129.8268333,10.148
34,1345595.82,45.99,3.225,129.8364,10.148
34,988742.08,39.75,3.176,129.8459667,10.148
34,1084243.91,24.69,3.153,129.8555333,10.148
34,1151052.86,32.31,3.149,129.8980645,10.148
34,1593655.96,32.45,3.103,129.9845484,10.148
34,965512.36,28.84,3.119,130.0710323,10.148
34,953844.85,36.39,3.158,130.1575161,9.653
34,913755.12,33.99,3.263,130.244,9.653
34,910899.05,39.28,3.273,130.2792258,9.653
34,872450.37,39.81,3.29,130.3144516,9.653
34,939367.14,38.64,3.354,130.3496774,9.653
34,1047658.09,36.7,3.411,130.3849032,9.653
34,1123446.51,37.25,3.493,130.4546207,9.653
34,950154.24,39.89,3.541,130.5502069,9.653
34,990263.7,42.74,3.619,130.6457931,9.653
34,976393.43,42.7,3.667,130.7413793,9.653
34,999298.43,48.09,3.707,130.8261935,9.653
34,945143.33,47.93,3.759,130.8966452,9.653
34,938861.77,59.29,3.82,130.9670968,9.653
34,1091020.37,54.42,3.864,131.0375484,9.575
34,987353.65,59.12,3.881,131.108,9.575
34,977628.78,55.34,3.864,131.1173333,9.575
34,940299.87,66.49,3.81,131.1266667,9.575
34,991104.4,65.04,3.747,131.136,9.575
34,949625.52,61.92,3.685,131.1453333,9.575
34,998672.85,64.97,3.62,131.0983226,9.575
34,1015737.61,72.42,3.551,131.0287742,9.575
34,977062.44,70.41,3.483,130.9592258,9.575
34,999511.29,75.35,3.433,130.8896774,9.575
34,982345.51,76.48,3.372,130.8295333,9.575
34,1000285.1,78.85,3.329,130.7929,9.575
34,942970.63,81.91,3.257,130.7562667,9.575
34,1007867.68,77.95,3.187,130.7196333,9.285
34,954677.75,74.02,3.224,130.683,9.285
34,950929.59,77.7,3.263,130.7012903,9.285
34,917883.79,77.3,3.356,130.7195806,9.285
34,973250.41,78.93,3.374,130.737871,9.285
34,1004523.59,78.26,3.476,130.7561613,9.285
34,1013820.86,77.78,3.552,130.7909677,9.285
34,926250.21,72.44,3.61,130.8381613,9.285
34,933487.71,75.89,3.646,130.8853548,9.285
34,976415.56,78.26,3.709,130.9325484,9.285
34,955211.7,64.28,3.706,130.9776667,9.285
34,943047.78,66.08,3.721,131.0103333,9.285
34,928629.31,67.06,3.666,131.043,9.285
34,968896.68,65.41,3.62,131.0756667,8.839
34,948613.39,59.94,3.603,131.1083333,8.839
34,963516.28,58.47,3.61,131.1499677,8.839
34,956987.81,57.95,3.514,131.1930968,8.839
35,1230613.5,27.19,2.784,135.3524608,9.262
35,1168815.31,29.81,2.773,135.4113076,9.262
35,1270658.64,32.44,2.745,135.4657781,9.262
35,1020651.74,36.0,2.754,135.5195191,9.262
35,1162610.27,38.07,2.777,135.5732602,9.262
35,1150344.39,45.98,2.818,135.6270013,9.262
35,1117536.09,49.04,2.844,135.6682247,9.262
35,1078900.44,52.34,2.854,135.7073618,9.262
35,1189556.47,46.9,2.85,135.7464988,9.051
35,1198014.97,62.62,2.869,135.7856359,9.051
35,1084487.55,54.95,2.899,135.82725,9.051
35,1110827.48,53.91,2.902,135.8721667,9.051
35,1096930.65,53.55,2.921,135.9170833,9.051
35,1182099.88,69.02,2.966,135.962,9.051
35,1104277.57,53.82,2.982,136.010394,9.051
35,1078182.18,63.31,2.958,136.0796521,9.051
35,1223777.48,67.88,2.899,136.1489101,9.051
35,1282378.71,74.29,2.847,136.2181682,9.051
35,1160412.71,68.9,2.809,136.2874263,9.051
35,1198025.76,70.0,2.78,136.3243393,9.051
35,1230245.74,78.02,2.808,136.3483143,9.051
35,1245827.08,76.25,2.815,136.3722893,8.861
35,1268766.76,82.69,2.793,136.3962643,8.861
35,1124414.87,78.26,2.783,136.4179827,8.861
35,1121756.43,81.56,2.771,136.4366924,8.861
35,1139131.78,79.78,2.781,136.4554021,8.861
35,1180183.39,77.45,2.784,136.4741118,8.861
35,1090587.5,77.36,2.805,136.4928214,8.861
35,1033719.5,75.16,2.779,136.5249182,8.861
35,917693.06,70.31,2.755,136.557015,8.861
35,948660.79,78.52,2.715,136.5891118,8.861
35,961685.98,70.38,2.699,136.6212085,8.861
35,831443.61,64.5,2.706,136.6338071,8.861
35,758069.78,67.08,2.713,136.6317821,8.861
35,771065.21,70.19,2.707,136.6297571,8.763
35,874615.32,57.78,2.764,136.6277321,8.763
35,798376.99,58.38,2.868,136.6401935,8.763
35,827705.82,52.82,2.917,136.688871,8.763
35,857797.33,61.02,2.921,136.7375484,8.763
35,843755.12,45.91,2.917,136.7862258,8.763
35,870914.69,45.9,2.931,136.8349032,8.763
35,846850.35,50.81,3.0,136.7715714,8.763
35,1781866.98,46.67,3.039,136.6895714,8.763
35,982598.88,41.81,3.046,136.6075714,8.763
35,1108580.19,30.83,3.109,136.5255714,8.763
35,1314987.4,31.62,3.14,136.5292811,8.763
35,1779236.54,31.34,3.141,136.597273,8.763
35,576332.05,29.59,3.179,136.665265,8.763
35,649289.75,34.42,3.193,136.7332569,8.549
35,687670.78,25.7,3.205,136.803477,8.549
35,659902.07,30.13,3.229,136.8870657,8.549
35,633289.78,23.64,3.237,136.9706544,8.549
35,747577.05,28.7,3.231,137.0542431,8.549
35,859258.17,30.45,3.239,137.1378318,8.549
35,865305.88,39.32,3.245,137.2511849,8.549
35,841129.26,33.05,3.274,137.3764439,8.549
35,850448.54,36.99,3.433,137.5017028,8.549
35,830601.39,43.64,3.582,137.6269617,8.549
35,800662.82,46.65,3.631,137.7398929,8.549
35,762184.1,40.11,3.625,137.8478929,8.549
35,762620.94,37.27,3.638,137.9558929,8.512
35,813352.41,46.87,3.72,138.0638929,8.512
35,795157.2,52.24,3.821,138.1646952,8.512
35,841778.34,50.02,3.892,138.2475036,8.512
35,811824.06,61.71,3.962,138.3303119,8.512
35,835181.18,56.48,4.046,138.4131202,8.512
35,826155.95,60.07,4.066,138.4959286,8.512
35,776838.56,60.22,4.062,138.587106,8.512
35,850708.6,66.43,3.985,138.6782834,8.512
35,955466.84,74.17,3.922,138.7694608,8.512
35,855130.21,73.26,3.881,138.8606382,8.512
35,828594.86,67.03,3.842,139.0028333,8.512
35,849397.57,72.02,3.804,139.1832917,8.512
35,874453.88,73.76,3.748,139.36375,8.684
35,827717.85,76.87,3.711,139.5442083,8.684
35,813845.5,77.83,3.76,139.7006325,8.684
35,820188.42,82.28,3.811,139.7969712,8.684
35,770820.27,79.41,3.829,139.8933099,8.684
35,826820.71,78.14,3.842,139.9896486,8.684
35,819911.89,76.67,3.812,140.0859873,8.684
35,820288.35,72.97,3.747,140.1289205,8.684
35,897037.25,72.88,3.704,140.1629528,8.684
35,813486.55,71.44,3.703,140.196985,8.684
35,922440.64,70.93,3.738,140.2310173,8.684
35,738792.11,69.65,3.742,140.2735,8.684
35,705802.45,63.61,3.711,140.32725,8.684
35,749676.95,70.92,3.645,140.381,8.684
35,791637.53,56.91,3.583,140.43475,8.745
35,772859.25,64.78,3.541,140.4784194,8.745
35,811328.4,59.62,3.57,140.4616048,8.745
35,808821.5,51.81,3.569,140.4447903,8.745
35,653468.75,44.46,3.551,140.4279758,8.745
35,880576.33,49.69,3.53,140.4111613,8.745
35,820964.1,51.42,3.53,140.4127857,8.745
35,1733822.4,47.88,3.492,140.4217857,8.745
35,903606.03,50.55,3.452,140.4307857,8.745
35,948964.99,46.28,3.415,140.4397857,8.745
35,1115255.65,40.68,3.413,140.4700795,8.745
35,1550214.02,41.59,3.389,140.528765,8.745
35,904650.55,37.85,3.389,140.5874505,8.745
35,671708.09,35.8,3.422,140.6461359,8.744
35,625135.11,41.3,3.513,140.7048214,8.744
35,669850.04,30.35,3.533,140.8086118,8.744
35,588722.99,36.96,3.567,140.9124021,8.744
35,746901.03,42.52,3.617,141.0161924,8.744
35,849779.14,37.86,3.64,141.1199827,8.744
35,824568.39,37.24,3.695,141.2140357,8.744
35,805028.74,41.74,3.739,141.3007857,8.744
35,766571.1,40.07,3.816,141.3875357,8.744
35,796351.35,44.32,3.848,141.4742857,8.744
35,793045.82,49.6,3.862,141.55478,8.744
35,760671.1,57.3,3.9,141.6269332,8.744
35,744525.69,49.4,3.953,141.6990864,8.744
35,860293.46,48.73,3.996,141.7712396,8.876
35,788633.42,52.22,4.044,141.8433929,8.876
35,794660.24,62.62,4.027,141.9015262,8.876
35,721212.45,52.33,4.004,141.9596595,8.876
35,772036.6,53.68,3.951,142.0177929,8.876
35,802383.63,58.97,3.889,142.0759262,8.876
35,819196.68,65.15,3.848,142.0970115,8.876
35,822167.17,64.77,3.798,142.1032776,8.876
35,932195.52,73.4,3.742,142.1095438,8.876
35,873415.01,64.05,3.689,142.1158099,8.876
35,848289.41,69.52,3.62,142.1292548,8.876
35,911696.0,73.23,3.564,142.1606464,8.876
35,892133.41,73.94,3.506,142.1920381,8.876
35,985479.64,82.08,3.475,142.2234298,8.839
35,825763.48,78.95,3.523,142.2548214,8.839
35,841224.74,78.64,3.567,142.2337569,8.839
35,808030.15,76.01,3.647,142.2126924,8.839
35,866216.36,75.22,3.654,142.1916279,8.839
35,888368.8,78.44,3.722,142.1705634,8.839
35,887979.47,76.51,3.807,142.2157385,8.839
35,895274.72,72.93,3.834,142.3105933,8.839
35,931278.97,75.0,3.867,142.4054482,8.839
35,984833.35,76.0,3.911,142.500303,8.839
35,821568.64,68.72,3.948,142.5938833,8.839
35,772302.94,66.1,4.038,142.6798167,8.839
35,814099.86,64.92,3.997,142.76575,8.839
35,866064.4,64.5,3.985,142.8516833,8.665
35,873643.14,55.4,4.0,142.9376167,8.665
35,829284.67,56.53,3.969,142.8633629,8.665
35,865137.6,58.99,3.882,142.7624113,8.665
36,467546.74,45.97,2.545,209.8529663,8.554
36,469563.7,46.11,2.539,209.9970208,8.554
36,470281.03,45.66,2.472,210.0451024,8.554
36,447519.44,50.87,2.52,210.0771885,8.554
36,480203.43,51.33,2.574,210.1092746,8.554
36,441434.2,61.96,2.619,210.1413607,8.554
36,428851.99,59.56,2.701,209.9803208,8.554
36,404438.51,55.76,2.711,209.7870932,8.554
36,435972.82,63.43,2.708,209.5938656,8.464
36,453016.91,68.54,2.743,209.400638,8.464
36,483699.56,66.74,2.769,209.2691428,8.464
36,434116.8,68.03,2.762,209.2199574,8.464
36,457899.64,70.9,2.725,209.170772,8.464
36,489372.02,75.56,2.786,209.1215867,8.464
36,476733.74,77.53,2.805,209.118536,8.464
36,474917.98,77.34,2.767,209.3922937,8.464
36,447050.42,80.87,2.716,209.6660514,8.464
36,471088.88,79.93,2.664,209.9398091,8.464
36,467711.18,82.3,2.615,210.2135668,8.464
36,485694.72,84.37,2.572,210.2108417,8.464
36,434879.87,84.14,2.601,210.0975233,8.464
36,434252.15,81.85,2.606,209.984205,8.36
36,471713.59,81.74,2.596,209.8708867,8.36
36,466962.04,84.43,2.561,209.8630532,8.36
36,452021.2,82.6,2.542,209.9958663,8.36
36,432451.91,81.88,2.602,210.1286794,8.36
36,467442.94,85.49,2.573,210.2614925,8.36
36,470436.8,86.06,2.644,210.3943056,8.36
36,437949.9,85.54,2.604,210.3617581,8.36
36,412050.73,84.62,2.562,210.3292106,8.36
36,431294.45,82.29,2.533,210.2966631,8.36
36,434471.38,80.58,2.513,210.2641156,8.36
36,454694.21,82.1,2.55,210.2924504,8.36
36,419348.59,79.17,2.578,210.3664469,8.36
36,422169.47,74.66,2.567,210.4404433,8.476
36,444351.61,66.34,2.595,210.5144398,8.476
36,453308.15,71.57,2.705,210.5805944,8.476
36,424956.3,72.24,2.698,210.6271444,8.476
36,392654.26,76.22,2.68,210.6736944,8.476
36,405860.37,62.72,2.655,210.7202444,8.476
36,425804.8,61.97,2.705,210.7667944,8.476
36,411615.71,56.73,2.741,210.65429,8.476
36,408891.49,67.73,2.725,210.5152765,8.476
36,360266.09,54.44,2.694,210.376263,8.476
36,404545.03,51.83,2.813,210.2372494,8.476
36,410214.7,56.73,2.852,210.1787224,8.476
36,422093.59,59.1,2.863,210.1805602,8.476
36,359310.65,52.88,2.949,210.182398,8.476
36,384659.85,54.11,2.942,210.1842358,8.395
36,410497.73,42.87,2.971,210.2379731,8.395
36,399191.05,51.18,2.98,210.6031072,8.395
36,372174.12,48.74,2.995,210.9682412,8.395
36,417521.7,46.68,2.98,211.3333753,8.395
36,401501.2,41.16,3.009,211.6985093,8.395
36,427175.03,57.48,3.017,212.0063522,8.395
36,380279.44,67.73,3.053,212.2912786,8.395
36,402579.84,64.55,3.282,212.576205,8.395
36,407506.78,59.15,3.448,212.8611313,8.395
36,431412.22,64.9,3.487,213.1096787,8.395
36,390732.02,71.07,3.488,213.3436744,8.395
36,385672.11,67.31,3.529,213.5776701,8.3
36,428727.61,69.39,3.645,213.8116658,8.3
36,414986.54,73.25,3.763,214.026217,8.3
36,374574.72,74.57,3.805,214.1921572,8.3
36,340708.78,76.1,3.837,214.3580974,8.3
36,393401.4,69.56,3.917,214.5240376,8.3
36,395316.65,76.73,3.92,214.6899778,8.3
36,376183.44,73.02,3.925,214.465412,8.3
36,348655.2,81.28,3.786,214.2408462,8.3
36,373703.95,82.96,3.69,214.0162805,8.3
36,374182.04,82.41,3.633,213.7917147,8.3
36,394645.25,84.43,3.599,213.7481256,8.3
36,360009.94,83.95,3.569,213.8402689,8.3
36,354270.77,85.33,3.502,213.9324122,8.177
36,377464.62,84.71,3.44,214.0245556,8.177
36,385631.48,85.63,3.55,214.1083654,8.177
36,361311.41,83.31,3.637,214.1713416,8.177
36,354361.08,84.99,3.66,214.2343177,8.177
36,381017.75,86.71,3.652,214.2972939,8.177
36,380188.69,87.64,3.608,214.3602701,8.177
36,373267.58,87.24,3.534,214.4239935,8.177
36,344964.2,86.02,3.501,214.4878416,8.177
36,350276.29,87.5,3.481,214.5516896,8.177
36,352960.64,77.94,3.499,214.6155376,8.177
36,343108.12,82.06,3.473,214.7934111,8.177
36,322405.13,78.35,3.441,215.1233185,8.177
36,314910.37,81.52,3.328,215.4532259,8.177
36,346137.87,71.2,3.262,215.7831333,7.716
36,342076.99,74.16,3.234,216.0885258,7.716
36,328633.34,67.89,3.308,216.2468287,7.716
36,306193.81,71.31,3.306,216.4051315,7.716
36,313387.11,58.97,3.287,216.5634344,7.716
36,328498.92,63.5,3.254,216.7217373,7.716
36,332901.94,66.28,3.26,216.9395861,7.716
36,332811.55,66.41,3.181,217.1812533,7.716
36,293350.51,53.57,3.164,217.4229206,7.716
36,312298.37,50.64,3.147,217.6645878,7.716
36,341503.92,58.31,3.133,217.8781339,7.716
36,325262.46,55.41,3.098,218.0541851,7.716
36,287425.22,48.26,3.132,218.2302364,7.716
36,329467.82,57.18,3.129,218.4062876,7.244
36,325976.34,56.28,3.254,218.5823389,7.244
36,330927.21,58.9,3.275,218.6755292,7.244
36,301444.94,62.73,3.313,218.7687195,7.244
36,310982.87,61.33,3.421,218.8619099,7.244
36,335741.9,54.49,3.462,218.9551002,7.244
36,326316.73,54.38,3.503,219.1148297,7.244
36,313270.45,62.21,3.55,219.3244636,7.244
36,315396.72,64.54,3.619,219.5340975,7.244
36,318674.93,63.19,3.647,219.7437314,7.244
36,335345.82,67.48,3.779,219.8956335,7.244
36,317872.51,69.18,3.845,219.9705599,7.244
36,304144.9,70.48,3.891,220.0454862,7.244
36,331026.11,73.95,3.934,220.1204125,6.989
36,339407.94,72.54,3.919,220.1953389,6.989
36,323915.32,70.87,3.918,220.2483937,6.989
36,308389.82,70.06,3.888,220.3014485,6.989
36,312467.52,77.17,3.835,220.3545033,6.989
36,330518.34,76.55,3.764,220.4075581,6.989
36,324801.13,73.7,3.713,220.4252149,6.989
36,306098.17,78.94,3.636,220.4287124,6.989
36,306005.53,80.74,3.567,220.4322099,6.989
36,338273.38,81.5,3.513,220.4357073,6.989
36,333146.88,82.15,3.407,220.4494148,6.989
36,306411.01,80.4,3.358,220.4886472,6.989
36,291530.43,86.68,3.273,220.5278796,6.989
36,306578.89,81.52,3.232,220.567112,6.623
36,298337.41,78.15,3.245,220.6063444,6.623
36,303289.55,81.76,3.301,220.6148749,6.623
36,279643.43,84.0,3.392,220.6234054,6.623
36,304989.97,85.56,3.404,220.6319358,6.623
36,298947.51,84.41,3.49,220.6404663,6.623
36,314607.22,85.89,3.571,220.7199609,6.623
36,282545.55,81.26,3.574,220.8526787,6.623
36,282647.48,84.79,3.608,220.9853964,6.623
36,293728.57,84.19,3.697,221.1181142,6.623
36,301893.63,78.16,3.692,221.2601207,6.623
36,293804.45,75.98,3.709,221.4578604,6.623
36,270677.98,79.49,3.66,221.6556,6.623
36,277137.86,73.57,3.611,221.8533396,6.228
36,300236.85,71.28,3.576,222.0510793,6.228
36,287360.05,74.06,3.57,222.0951719,6.228
36,272489.41,74.39,3.494,222.1136566,6.228
37,536006.73,45.97,2.572,209.8529663,8.554
37,529852.7,46.11,2.548,209.9970208,8.554
37,510382.5,45.66,2.514,210.0451024,8.554
37,513615.82,50.87,2.561,210.0771885,8.554
37,519255.68,51.33,2.625,210.1092746,8.554
37,513015.35,61.96,2.667,210.1413607,8.554
37,460020.74,59.56,2.72,209.9803208,8.554
37,515777.97,55.76,2.732,209.7870932,8.554
37,540189.7,63.43,2.719,209.5938656,8.464
37,513327.55,68.54,2.77,209.400638,8.464
37,524544.83,66.74,2.808,209.2691428,8.464
37,527019.78,68.03,2.795,209.2199574,8.464
37,517850.83,70.9,2.78,209.170772,8.464
37,543234.77,75.56,2.835,209.1215867,8.464
37,505196.08,77.53,2.854,209.118536,8.464
37,510494.7,77.34,2.826,209.3922937,8.464
37,532241.22,80.87,2.759,209.6660514,8.464
37,479195.02,79.93,2.705,209.9398091,8.464
37,481915.11,82.3,2.668,210.2135668,8.464
37,505761.62,84.37,2.637,210.2108417,8.464
37,485419.39,84.14,2.653,210.0975233,8.464
37,498292.53,81.85,2.669,209.984205,8.36
37,502456.04,81.74,2.642,209.8708867,8.36
37,485150.01,84.43,2.623,209.8630532,8.36
37,491998.12,82.6,2.608,209.9958663,8.36
37,487912.95,81.88,2.64,210.1286794,8.36
37,508576.62,85.49,2.627,210.2614925,8.36
37,491815.83,86.06,2.692,210.3943056,8.36
37,486930.72,85.54,2.664,210.3617581,8.36
37,512157.25,84.62,2.619,210.3292106,8.36
37,510427.53,82.29,2.577,210.2966631,8.36
37,510296.07,80.58,2.565,210.2641156,8.36
37,501251.4,82.1,2.582,210.2924504,8.36
37,494265.48,79.17,2.624,210.3664469,8.36
37,529877.93,74.66,2.603,210.4404433,8.476
37,524483.65,66.34,2.633,210.5144398,8.476
37,498925.86,71.57,2.72,210.5805944,8.476
37,510425.4,72.24,2.725,210.6271444,8.476
37,514485.9,76.22,2.716,210.6736944,8.476
37,539683.42,62.72,2.689,210.7202444,8.476
37,517546.69,61.97,2.728,210.7667944,8.476
37,518124.16,56.73,2.771,210.65429,8.476
37,518220.72,67.73,2.735,210.5152765,8.476
37,508213.14,54.44,2.708,210.376263,8.476
37,511207.52,51.83,2.843,210.2372494,8.476
37,534285.21,56.73,2.869,210.1787224,8.476
37,576809.92,59.1,2.886,210.1805602,8.476
37,460331.7,52.88,2.943,210.182398,8.476
37,542464.02,54.11,2.976,210.1842358,8.395
37,525616.9,42.87,2.983,210.2379731,8.395
37,526486.82,51.18,3.016,210.6031072,8.395
37,513672.36,48.74,3.01,210.9682412,8.395
37,583835.18,46.68,2.989,211.3333753,8.395
37,522514.32,41.16,3.022,211.6985093,8.395
37,536840.69,57.48,3.045,212.0063522,8.395
37,514758.19,67.73,3.065,212.2912786,8.395
37,527572.25,64.55,3.288,212.576205,8.395
37,505610.4,59.15,3.459,212.8611313,8.395
37,478503.06,64.9,3.488,213.1096787,8.395
37,522105.93,71.07,3.473,213.3436744,8.395
37,534578.78,67.31,3.524,213.5776701,8.3
37,543703.16,69.39,3.622,213.8116658,8.3
37,543775.87,73.25,3.743,214.026217,8.3
37,526434.37,74.57,3.807,214.1921572,8.3
37,502918.18,76.1,3.81,214.3580974,8.3
37,547513.3,69.56,3.906,214.5240376,8.3
37,511871.63,76.73,3.899,214.6899778,8.3
37,533564.42,73.02,3.907,214.465412,8.3
37,507086.75,81.28,3.786,214.2408462,8.3
37,500381.23,82.96,3.699,214.0162805,8.3
37,509647.25,82.41,3.648,213.7917147,8.3
37,525132.36,84.43,3.637,213.7481256,8.3
37,509276.22,83.95,3.594,213.8402689,8.3
37,517021.3,85.33,3.524,213.9324122,8.177
37,489059.93,84.71,3.48,214.0245556,8.177
37,498749.62,85.63,3.575,214.1083654,8.177
37,505543.53,83.31,3.651,214.1713416,8.177
37,504974.95,84.99,3.682,214.2343177,8.177
37,510787.46,86.71,3.684,214.2972939,8.177
37,502504.39,87.64,3.638,214.3602701,8.177
37,506897.98,87.24,3.554,214.4239935,8.177
37,527947.21,86.02,3.523,214.4878416,8.177
37,530367.83,87.5,3.533,214.5516896,8.177
37,506273.74,77.94,3.546,214.6155376,8.177
37,513341.94,82.06,3.526,214.7934111,8.177
37,516556.94,78.35,3.467,215.1233185,8.177
37,516402.1,81.52,3.355,215.4532259,8.177
37,522816.85,71.2,3.285,215.7831333,7.716
37,513636.01,74.16,3.274,216.0885258,7.716
37,522784.33,67.89,3.353,216.2468287,7.716
37,517355.44,71.31,3.372,216.4051315,7.716
37,555925.6,58.97,3.332,216.5634344,7.716
37,501268.78,63.5,3.297,216.7217373,7.716
37,527495.09,66.28,3.308,216.9395861,7.716
37,522554.04,66.41,3.236,217.1812533,7.716
37,527117.81,53.57,3.172,217.4229206,7.716
37,537224.52,50.64,3.158,217.6645878,7.716
37,533905.67,58.31,3.159,217.8781339,7.716
37,605791.46,55.41,3.112,218.0541851,7.716
37,451327.61,48.26,3.129,218.2302364,7.716
37,558343.57,57.18,3.157,218.4062876,7.244
37,546221.4,56.28,3.261,218.5823389,7.244
37,543894.07,58.9,3.268,218.6755292,7.244
37,514116.58,62.73,3.29,218.7687195,7.244
37,555424.24,61.33,3.36,218.8619099,7.244
37,527041.46,54.49,3.409,218.9551002,7.244
37,541071.29,54.38,3.51,219.1148297,7.244
37,518696.89,62.21,3.555,219.3244636,7.244
37,525559.17,64.54,3.63,219.5340975,7.244
37,535937.25,63.19,3.669,219.7437314,7.244
37,484588.34,67.48,3.734,219.8956335,7.244
37,520887.23,69.18,3.787,219.9705599,7.244
37,533734.94,70.48,3.845,220.0454862,7.244
37,564848.78,73.95,3.891,220.1204125,6.989
37,506973.17,72.54,3.891,220.1953389,6.989
37,523483.19,70.87,3.877,220.2483937,6.989
37,528807.45,70.06,3.814,220.3014485,6.989
37,535311.64,77.17,3.749,220.3545033,6.989
37,527983.04,76.55,3.688,220.4075581,6.989
37,534847.96,73.7,3.63,220.4252149,6.989
37,540625.79,78.94,3.561,220.4287124,6.989
37,531811.85,80.74,3.501,220.4322099,6.989
37,528940.78,81.5,3.452,220.4357073,6.989
37,508573.16,82.15,3.393,220.4494148,6.989
37,484032.75,80.4,3.346,220.4886472,6.989
37,508309.81,86.68,3.286,220.5278796,6.989
37,519498.32,81.52,3.227,220.567112,6.623
37,506005.47,78.15,3.256,220.6063444,6.623
37,503744.56,81.76,3.311,220.6148749,6.623
37,514489.17,84.0,3.407,220.6234054,6.623
37,521959.28,85.56,3.417,220.6319358,6.623
37,500964.59,84.41,3.494,220.6404663,6.623
37,509633.71,85.89,3.571,220.7199609,6.623
37,522665.04,81.26,3.62,220.8526787,6.623
37,538344.1,84.79,3.638,220.9853964,6.623
37,526838.14,84.19,3.73,221.1181142,6.623
37,514651.74,78.16,3.717,221.2601207,6.623
37,521320.98,75.98,3.721,221.4578604,6.623
37,527953.14,79.49,3.666,221.6556,6.623
37,546122.37,73.57,3.617,221.8533396,6.228
37,521810.75,71.28,3.601,222.0510793,6.228
37,551969.1,74.06,3.594,222.0951719,6.228
